83	82	83	84	83	84	84	83	84	84	84	83	84	85	84	81	86	85	83	87	84	86	84	86	85	83	83	85	85	82	84	83	81	85	84	83	82	83	84	86	84	85	85	85	86	86	86	85	85	87	88	85	86	84	84	86	87	86	86	85	86	86	86	86	85	87	88	88	87	88	86	86	84	86	85	84	86	86	86	85	84	85	87	85	87	88	85	86	90	88	87	88	89	87	87	86	86	84	86	86	85	86	86	84	85	85	85	86	86	86	88	87	87	87	89	87	86	87	85	85	85	88	87	87	88	87	87	87	86	88	86	86	87	86	84	85	85	87	88	88	88	86	88	89	88	89	87	89	87	87	88	87	85	88	90	88	88	91	88	90	89	88	87	89	88	87	89	88	89	86	88	83	87	88	86	87	87	86	86	87	87	88	88	87	89	87	87	89	88	86	88	87	87	88	87	87	87	89	87	86	86	88	87	89	91	90	88	88	89	87	85	86	84	87	85	87	92	91	88	85	83	84	89	87	88	88	89	88	85	89	86	88	88	89	90	89	88	88	87	87	86	85	85	85	85	83	83	82	84	85	85	83	83	82	85	86	84	85	83
82	83	84	83	82	84	84	84	84	83	83	84	85	85	85	83	86	86	85	84	85	86	85	85	84	84	85	83	84	82	85	82	82	85	84	85	82	83	83	84	86	84	85	85	85	85	84	84	85	87	86	85	87	84	84	84	86	85	85	87	87	86	87	85	85	87	87	86	86	86	86	85	84	87	86	85	85	87	86	85	85	88	87	87	88	88	85	88	88	87	87	88	88	88	88	86	87	86	86	84	87	86	85	85	84	84	84	87	86	87	88	87	86	85	89	88	88	89	88	87	87	87	86	87	86	86	87	86	87	88	89	85	86	86	86	86	85	86	87	87	86	87	89	88	88	89	88	89	87	88	87	86	87	88	88	88	87	88	89	89	89	90	86	87	89	89	89	90	91	87	88	89	85	87	86	87	87	86	87	87	86	86	88	90	87	86	87	89	88	88	87	87	88	89	88	86	90	90	88	86	88	86	87	88	87	88	87	87	89	88	86	85	86	89	89	89	95	89	85	82	87	89	92	89	89	88	89	88	85	88	88	89	89	89	89	88	89	88	89	88	85	86	85	83	83	82	83	84	82	85	85	84	83	82	83	85	84	84	82
82	82	82	82	81	83	84	83	84	83	82	83	84	84	84	81	85	84	84	85	84	85	85	85	84	81	84	84	83	83	83	82	82	86	84	86	82	83	84	84	87	85	86	85	86	86	84	84	86	86	86	86	87	85	85	85	85	87	86	85	86	86	86	85	86	87	88	88	88	87	88	85	84	86	86	84	87	87	85	84	85	85	86	86	87	87	88	87	87	87	88	87	89	88	87	86	86	86	85	85	87	86	85	84	85	84	86	86	86	86	86	86	86	86	89	87	87	87	86	87	87	86	86	88	88	86	86	86	88	86	86	86	87	87	87	85	85	87	88	88	88	87	88	89	87	88	89	89	88	88	88	86	86	87	89	88	87	88	89	91	89	88	87	87	88	88	87	88	89	86	89	87	87	88	86	87	87	87	86	87	87	87	89	89	88	88	88	88	87	87	88	87	88	89	87	86	87	88	86	86	88	86	88	87	90	90	89	87	88	87	85	86	86	90	92	89	90	83	82	85	90	90	88	87	86	87	87	87	86	88	89	89	90	90	89	88	87	86	85	88	86	85	85	84	84	83	83	82	83	83	83	85	83	81	83	84	83	82	82
82	85	83	82	83	84	83	83	83	83	83	83	84	86	87	83	86	85	83	85	84	86	85	86	85	82	83	84	83	83	85	83	82	85	85	84	82	84	84	85	84	87	86	85	85	87	86	86	87	86	87	89	86	86	85	87	87	86	85	86	87	86	86	85	87	87	88	86	86	86	86	86	85	88	88	86	87	87	87	85	85	86	85	86	89	89	86	86	89	86	86	88	88	87	88	85	86	85	86	85	84	88	87	84	84	85	84	87	86	85	85	87	87	88	89	87	87	88	87	87	87	86	87	87	86	85	87	86	86	88	86	85	87	86	86	85	86	86	87	88	86	88	89	90	89	89	88	91	88	87	88	85	86	88	89	87	87	89	89	89	88	90	88	89	89	89	88	88	89	87	89	86	87	89	87	87	88	87	86	87	86	87	88	90	88	87	87	88	88	86	87	87	89	88	89	87	87	90	87	88	87	85	86	88	89	88	87	85	88	88	84	88	89	90	89	86	87	84	88	89	92	91	90	85	84	86	85	87	86	89	87	88	88	90	89	87	88	88	87	89	84	84	85	84	84	83	82	82	84	82	82	85	84	83	84	83	84	83	82
82	85	83	84	84	84	84	83	84	82	82	82	84	85	86	84	87	86	85	85	84	87	84	86	83	82	85	84	84	84	85	82	81	86	84	83	83	83	84	86	85	86	85	83	85	85	85	84	85	85	87	86	86	86	84	85	87	86	88	85	86	86	86	84	87	87	86	86	86	87	87	85	83	85	86	85	84	86	87	85	85	85	85	87	90	90	87	87	88	86	87	88	89	87	87	86	86	86	85	85	86	86	85	85	86	84	86	86	86	87	87	86	87	85	89	88	87	87	88	88	86	86	85	86	88	87	87	88	86	88	86	85	86	86	86	85	84	86	88	88	86	86	88	88	88	89	88	89	89	87	88	87	85	88	89	88	88	90	88	90	89	89	86	87	89	89	89	89	90	88	88	88	88	89	87	87	88	88	88	88	87	87	89	88	87	88	86	89	89	88	88	88	88	89	86	87	85	90	87	87	84	85	86	87	89	87	88	87	88	90	87	88	89	88	85	83	86	88	90	92	92	89	89	83	85	86	87	90	86	88	88	89	89	88	87	86	87	87	87	87	84	85	85	85	85	82	81	82	84	86	84	85	84	81	83	84	83	83	82
81	84	83	83	83	85	83	84	84	83	83	83	84	85	85	82	85	84	85	85	85	85	85	84	84	82	84	83	85	84	85	83	83	85	84	84	83	82	83	85	85	86	87	85	85	86	85	85	84	86	85	86	87	85	85	86	84	87	87	88	86	85	86	84	85	86	86	86	87	88	87	86	85	87	87	85	87	86	86	85	87	87	86	87	89	89	85	86	90	87	87	88	88	87	88	86	87	86	85	84	87	85	86	85	85	85	85	85	85	87	86	88	86	86	87	87	86	87	86	87	87	87	85	88	88	88	86	87	88	89	87	86	86	87	88	86	84	87	88	87	86	88	88	88	88	89	88	89	87	88	89	87	87	87	90	89	87	90	89	90	90	90	88	89	87	89	89	90	89	88	89	86	88	88	86	87	88	88	86	87	87	88	89	86	88	87	88	88	89	87	88	87	88	88	87	87	87	88	89	86	85	85	86	88	90	85	86	87	88	91	89	88	88	84	84	83	90	90	89	89	91	89	87	84	86	87	88	89	87	88	88	90	89	90	89	88	88	87	89	90	85	84	85	85	85	82	81	83	82	83	85	85	84	84	84	84	83	82	81
82	84	83	84	83	84	83	83	84	84	84	83	85	85	85	82	84	86	83	85	86	84	83	82	83	83	84	83	84	84	86	84	82	84	84	85	83	84	84	85	85	86	86	85	86	85	85	86	86	85	85	85	87	85	84	85	86	87	87	85	86	86	87	86	86	87	87	86	86	86	87	85	85	87	87	86	85	85	85	85	86	87	87	88	88	88	87	87	90	87	87	89	88	87	87	86	85	86	84	86	88	86	85	85	85	85	85	87	86	85	86	88	88	88	89	87	86	88	87	87	87	86	87	87	88	87	86	88	87	88	85	88	87	86	87	86	84	86	86	86	86	90	91	89	87	89	88	89	85	88	89	87	86	87	90	88	87	91	89	89	89	90	88	89	89	87	89	89	91	88	89	87	85	89	86	87	89	87	86	88	87	87	88	89	88	87	89	90	88	85	87	88	88	88	90	86	86	88	85	87	85	85	86	87	89	87	86	89	91	90	87	83	84	85	86	88	93	92	90	88	88	85	86	86	88	88	88	88	87	89	87	87	89	88	88	87	90	87	89	85	86	84	84	84	84	82	81	83	83	84	86	84	83	83	83	83	82	81	82
82	82	83	83	82	83	83	85	85	85	85	83	83	85	86	83	86	85	84	84	83	83	84	84	84	84	85	85	85	84	85	82	82	86	87	85	83	83	84	84	86	86	86	84	86	86	86	85	86	86	85	86	85	87	85	87	86	87	86	88	87	85	85	85	86	88	87	85	86	86	86	86	84	86	86	84	86	85	86	85	87	87	87	87	88	88	84	89	88	87	87	87	88	88	88	87	86	85	84	87	87	85	85	85	85	85	85	87	84	84	88	86	86	86	89	87	87	88	87	86	86	86	87	87	88	85	85	86	87	90	88	89	86	85	87	85	86	87	88	88	87	88	90	90	88	89	88	89	89	88	89	86	86	88	88	88	86	89	88	90	90	89	88	84	86	87	89	89	89	88	88	87	86	87	87	88	87	87	86	86	86	87	88	89	88	90	89	89	87	88	89	86	87	88	88	86	87	87	86	86	84	86	86	87	88	87	88	90	91	88	85	85	86	88	90	91	93	89	86	86	87	87	89	88	88	87	88	87	86	88	88	89	88	88	88	88	89	89	88	88	85	84	84	82	84	82	82	82	83	84	83	83	83	82	83	85	84	84	82
85	83	82	84	84	82	83	84	84	83	85	84	84	85	84	82	86	85	84	86	84	86	83	85	83	82	86	85	83	84	86	82	82	85	85	84	82	83	84	85	85	83	86	85	86	86	85	85	86	86	85	84	87	87	85	84	86	87	87	86	87	86	87	86	88	87	87	87	87	86	87	85	84	86	85	85	86	87	86	86	85	88	87	87	87	87	85	87	91	87	87	89	88	88	87	87	87	86	85	86	86	85	86	86	85	85	85	87	87	86	87	88	87	88	89	87	87	87	85	85	86	86	85	87	88	84	86	88	88	88	87	86	85	85	85	86	85	85	87	87	87	88	90	88	87	88	87	92	87	88	89	88	86	87	89	89	88	91	90	91	88	88	88	88	89	87	88	88	88	88	88	87	85	88	86	87	87	88	86	87	87	87	87	88	88	88	87	88	88	88	88	87	87	89	86	88	85	87	87	84	84	85	87	89	90	89	88	87	88	86	85	87	90	93	90	90	88	85	84	84	87	87	89	86	87	87	87	87	86	88	88	89	89	88	88	87	87	86	88	89	85	85	85	84	84	83	83	83	84	84	84	83	84	83	84	84	83	86	85
82	83	83	84	83	83	84	83	85	84	82	84	85	84	86	82	83	85	85	85	83	85	83	85	85	82	85	85	85	83	86	84	83	85	83	85	84	83	84	84	84	83	86	86	86	86	84	84	86	85	85	88	85	87	83	85	87	86	88	87	86	86	86	85	86	86	87	87	86	85	87	87	85	88	87	84	89	85	86	88	85	87	88	89	88	89	86	88	90	87	87	89	89	87	87	86	87	85	86	86	86	84	84	85	85	84	84	85	85	86	88	86	88	87	89	87	87	87	87	87	85	86	85	88	88	87	87	87	87	87	86	85	86	87	87	85	85	86	88	87	88	89	90	88	88	88	88	89	86	89	89	87	87	87	89	89	87	90	88	88	88	89	88	88	89	90	90	88	89	87	88	85	88	88	86	88	88	87	86	87	86	87	88	91	89	87	88	89	87	87	86	88	86	90	89	85	87	87	85	86	85	87	90	90	92	89	87	85	88	89	86	89	89	87	86	85	84	86	87	88	90	88	89	85	87	87	88	89	87	88	88	89	88	87	89	86	87	87	87	88	86	85	85	84	84	81	81	82	84	85	84	83	84	83	83	83	84	83	82
82	84	84	83	81	84	84	83	84	84	84	83	85	85	85	81	86	82	84	83	83	85	86	86	85	83	85	85	84	84	84	84	81	85	84	85	82	82	82	86	83	85	86	85	86	87	86	84	86	86	87	86	85	87	85	86	86	87	87	87	87	85	87	86	87	87	86	85	86	86	87	85	84	87	85	84	86	84	87	85	86	88	89	88	88	88	85	88	88	87	87	87	89	86	87	86	86	85	86	87	86	87	86	85	85	85	85	87	85	86	88	88	88	88	90	88	88	88	87	88	87	85	85	87	88	87	87	86	88	89	86	86	87	86	86	86	86	87	87	89	88	88	89	88	89	89	88	87	89	88	88	88	87	87	89	89	89	92	88	90	89	88	86	87	88	88	89	88	90	88	89	87	86	88	86	86	87	87	87	89	88	88	90	89	88	89	88	90	86	86	87	88	87	86	89	87	85	88	86	86	89	90	89	90	89	86	87	86	89	87	83	83	83	82	83	83	89	88	87	87	89	88	89	88	86	86	86	88	86	88	88	89	90	89	87	87	89	87	89	87	85	84	86	82	83	83	83	83	84	83	82	83	84	82	82	84	85	84	82
82	83	85	85	81	83	84	83	83	83	83	83	83	84	85	84	85	84	85	85	86	85	84	85	84	84	85	84	86	84	84	83	80	84	84	85	83	83	84	82	85	83	84	84	85	86	86	84	85	86	84	83	86	86	83	85	86	87	87	86	86	86	86	86	87	87	87	86	87	87	86	86	84	87	87	84	87	86	86	85	86	86	86	87	86	88	85	84	90	87	88	89	90	87	87	85	86	85	85	87	86	87	86	84	85	86	86	87	86	85	87	88	88	86	89	87	86	88	87	87	88	85	86	88	88	86	86	87	87	87	87	87	87	86	86	85	83	87	88	87	87	88	89	88	87	88	87	87	87	88	88	86	88	88	89	88	87	89	88	90	90	89	87	87	86	88	88	89	90	87	88	86	85	89	86	86	87	87	87	86	87	88	88	89	88	87	87	89	88	87	87	87	85	86	86	86	84	88	89	89	91	86	85	85	88	86	87	85	86	85	81	82	81	85	86	89	91	88	87	87	88	85	89	85	87	87	86	87	87	87	88	90	88	89	89	87	87	87	89	90	85	85	86	83	83	83	82	82	82	84	84	82	82	83	83	85	85	84	82
84	84	83	83	83	82	81	83	83	83	82	82	84	84	85	82	83	85	84	83	85	85	86	86	85	83	86	85	85	83	85	82	81	85	82	86	81	83	82	84	85	85	86	86	86	85	85	85	86	87	86	87	85	83	85	85	85	88	86	86	86	86	87	85	83	86	86	85	85	85	87	87	85	89	87	85	86	84	87	87	87	87	86	87	89	88	87	87	88	88	88	89	89	87	87	86	87	85	85	86	86	85	86	85	85	84	85	86	86	85	85	88	89	87	89	89	88	88	87	87	87	85	85	87	87	86	86	87	87	88	86	88	88	86	86	87	84	87	88	88	86	87	89	89	87	89	88	89	88	88	88	88	87	88	89	89	88	91	90	92	90	89	88	87	87	88	90	90	90	87	88	86	87	89	86	86	88	87	87	88	87	88	88	90	87	87	88	89	88	86	87	85	86	86	87	85	86	90	89	89	87	84	84	87	88	86	86	87	86	83	79	80	83	87	88	89	89	86	88	88	89	88	89	88	88	88	90	88	88	87	88	89	87	88	89	87	90	88	88	89	85	84	85	84	83	82	82	82	84	85	84	85	83	81	82	84	85	84	84
81	84	83	83	82	83	83	84	84	82	83	83	83	84	85	82	85	85	85	84	84	84	85	86	84	83	85	84	85	82	84	83	82	83	83	85	82	84	84	84	83	83	85	85	85	85	85	85	84	85	85	86	87	84	83	85	85	85	84	86	86	86	86	86	87	86	87	87	87	86	85	86	85	87	89	84	87	85	87	87	87	86	87	86	89	89	87	87	90	85	86	88	89	87	88	87	87	87	85	85	85	87	86	86	86	85	85	87	85	85	86	86	86	87	89	88	88	89	87	85	85	87	86	86	87	87	87	87	87	86	85	86	86	87	87	86	86	87	89	88	88	89	89	88	88	90	90	92	87	87	87	87	88	88	90	88	88	91	88	90	88	89	87	89	89	90	87	88	89	87	89	88	87	88	86	87	89	88	88	87	88	88	88	90	88	86	87	87	90	85	86	86	86	85	85	86	88	90	88	87	84	84	85	87	89	90	88	86	85	83	82	85	89	89	89	88	88	86	87	87	88	88	89	87	87	86	87	88	87	89	88	88	89	90	87	87	87	88	88	88	85	85	83	84	84	81	82	82	84	84	84	83	83	83	84	85	83	82	81
82	83	83	83	83	86	85	83	84	83	83	85	84	85	85	81	84	84	84	85	84	85	84	85	84	83	85	84	85	84	86	84	82	84	84	85	82	82	83	84	86	84	86	85	86	87	87	86	85	86	87	86	85	84	82	84	85	87	86	87	86	85	86	85	87	86	87	87	87	87	88	86	85	88	88	84	88	86	85	86	86	86	86	87	88	88	87	88	88	87	88	88	90	88	86	87	87	86	86	85	84	86	85	84	85	84	85	87	87	85	86	88	87	86	89	89	87	87	87	87	87	87	85	89	88	86	86	87	87	87	87	87	87	86	88	87	85	87	89	89	87	89	89	88	87	88	90	90	88	89	88	88	86	89	91	89	88	92	90	90	89	91	87	89	87	88	90	88	89	87	88	82	87	89	87	88	89	88	87	88	88	88	88	91	88	88	87	87	86	84	85	85	86	88	89	89	90	87	85	85	83	86	86	88	87	86	82	81	84	87	88	89	90	87	87	89	88	87	88	88	90	90	90	88	88	88	89	87	87	89	88	89	88	88	88	88	89	87	88	89	85	86	86	84	84	83	83	83	83	84	84	84	84	82	83	83	83	82	82
84	83	83	83	82	85	84	84	85	85	84	84	85	84	84	82	86	86	86	86	84	85	84	84	84	85	85	87	86	83	84	84	82	84	83	84	83	83	84	83	85	84	86	85	85	85	86	85	85	85	85	86	85	86	83	86	87	86	88	87	86	85	85	84	86	88	86	86	87	87	89	86	86	87	87	86	89	87	87	86	84	86	89	88	87	88	87	87	89	87	87	89	88	88	88	87	87	86	85	83	85	86	85	85	85	85	86	86	83	85	85	88	86	86	88	88	88	88	88	88	87	87	86	87	87	86	87	87	86	89	87	87	87	86	86	88	87	85	87	87	86	87	89	88	88	88	88	88	86	89	87	88	87	88	89	88	87	90	86	91	89	89	88	89	89	89	89	90	90	88	91	85	87	89	87	88	88	86	87	88	88	86	87	91	90	88	87	88	85	85	85	85	89	89	89	90	87	85	85	86	85	87	86	87	87	84	83	85	90	91	89	87	87	87	87	86	88	85	87	88	89	87	91	87	88	87	88	86	87	88	87	89	89	89	89	89	88	88	87	88	85	84	86	83	84	83	82	81	82	84	85	85	85	84	83	83	84	84	84
82	82	81	82	81	83	82	83	84	83	83	83	83	83	85	83	84	84	84	83	86	87	84	85	83	83	85	84	84	83	85	82	82	84	84	84	81	82	83	83	83	84	86	84	84	84	85	86	85	85	85	86	87	86	85	85	85	88	86	86	86	85	87	85	85	86	87	88	88	88	87	82	85	88	85	86	87	86	87	86	85	87	87	87	88	88	88	88	89	86	87	88	90	91	88	86	87	86	86	87	85	84	85	85	85	84	85	87	87	86	88	88	89	86	88	87	86	87	87	88	86	86	85	87	89	85	86	86	87	87	88	87	88	88	87	87	84	86	88	89	88	88	89	89	87	87	87	89	87	89	89	86	88	88	89	88	88	89	91	90	89	88	88	88	88	87	90	88	89	88	88	87	89	89	86	88	88	86	86	87	86	88	88	88	87	85	83	84	84	87	89	90	91	88	89	87	85	87	86	84	84	83	82	83	84	84	90	91	92	89	87	88	87	87	86	88	88	87	88	87	89	89	89	89	87	86	87	88	87	87	88	87	88	89	89	87	88	88	88	88	85	86	85	83	84	84	82	82	83	83	83	83	83	82	83	84	84	84	82
